0,202.58
1,188.68
2,188.62
3,188.98
4,188.67
5,188.62
6,188.71
7,188.69
8,188.83
9,188.76
10,188.79
11,189.01
12,188.85
13,188.79
14,188.7
15,188.8
16,188.89
17,188.91
18,189.06
19,188.88
20,188.73
21,188.74
22,188.71
23,188.89
24,189.0
25,188.79
26,190.56
27,189.42
28,188.95
29,188.98
30,188.92
31,189.28
32,188.96
33,188.91
34,189.24
35,189.27
36,189.02
37,188.97
38,188.92
39,189.18
40,189.07
41,189.09
42,189.02
43,189.06
44,189.0
45,189.01
46,189.34
47,189.2
48,189.23
49,189.08
50,188.99
51,188.99
52,189.75
53,189.07
54,189.35
55,189.04
56,189.04
57,188.95
58,188.99
59,189.01
60,189.1
61,189.05
62,189.04
63,189.09
64,189.08
65,189.32
66,189.11
67,189.07
68,189.05
69,189.09
70,189.01
71,189.08
72,189.13
73,189.12
74,189.1
75,189.33
76,189.17
77,189.09
78,189.69
79,189.26
80,189.07
81,189.13
82,189.1
83,189.13
84,189.15
85,189.22
86,189.12
87,189.31
88,189.55
89,189.35
90,189.13
91,189.05
92,189.18
93,189.09
94,189.48
95,189.28
96,189.11
97,189.2
98,189.17
99,189.35
100,189.16
101,189.19
102,189.34
103,189.06
104,189.29
105,189.07
106,189.14
107,189.11
108,189.18
109,189.15
110,189.13
111,189.58
112,190.48
113,191.58
114,192.59
115,193.59
116,194.45
117,195.68
118,196.55
119,197.8
120,271.83
121,273.92
122,274.05
123,276.03
124,278.1
125,278.26
126,277.18
127,279.12
128,282.28
129,282.81
130,281.54
131,284.07
132,284.68
133,284.57
134,284.47
135,286.48
136,288.54
137,288.55
138,288.83
139,290.81
140,292.74
141,292.73
142,293.21
143,295.0
144,296.88
145,296.99
146,297.19
147,299.19
148,301.36
149,301.23
150,301.19
151,303.18
152,305.31
153,305.45
154,305.37
155,307.36
156,309.45
157,310.66
158,309.56
159,311.54
160,314.01
161,313.71
162,314.11
163,316.08
164,317.81
165,318.03
166,317.9
167,320.08
168,322.37
169,322.02
170,322.28
171,324.11
172,326.16
173,326.18
174,326.46
175,328.45
176,331.42
177,330.36
178,330.48
179,332.46
180,334.56
181,334.74
182,334.66
183,336.64
184,338.75
185,338.91
186,338.83
187,340.81
188,342.9
189,343.09
190,343.35
191,345.03
192,347.48
193,347.3
194,347.21
195,349.22
196,351.25
197,351.47
198,351.58
199,353.37
200,355.45
201,355.43
202,355.56
203,357.64
204,359.63
205,359.82
206,359.74
207,361.74
208,364.07
209,363.83
210,364.05
211,366.14
212,367.99
213,368.22
214,368.1
215,370.4
216,372.37
217,372.17
218,372.28
219,374.24
220,376.37
221,376.35
222,376.47
223,378.64
224,380.59
225,380.51
226,380.84
227,382.62
228,384.79
229,384.76
230,384.88
231,387.01
232,389.13
233,389.11
234,389.2
235,391.0
236,393.08
237,393.08
238,393.4
239,395.36
240,397.27
241,397.26
242,397.39
243,399.49
244,407.59
245,401.65
246,401.73
247,403.57
248,405.64
249,405.63
250,405.79
251,408.98
252,410.0
253,409.98
254,410.12
255,412.05
