8	1.052632
16	0.789474
24	0.956522
32	0.849673
40	0.885417
48	0.869565
56	0.970149
64	0.944625
72	0.956522
80	0.937500
88	1.137441
96	0.934783
104	0.901804
112	0.893855
120	0.902778
128	0.944625
136	0.920245
144	0.897250
152	0.891632
160	0.924479
168	0.992556
176	0.971564
184	0.973952
192	0.977199
200	0.937500
208	0.961924
216	0.984556
224	0.986047
232	0.961366
240	0.920139
248	0.907563
256	1.026059
264	1.010260
272	0.996169
280	0.982143
288	0.969609
296	0.964789
304	0.986977
312	0.955244
320	1.022135
328	1.003812
336	0.980149
344	0.975167
352	0.982830
360	0.972222
368	1.030578
376	0.975610
384	0.992946
392	0.956938
400	0.953125
408	0.949949
416	0.951904
424	0.948403
432	0.935842
440	0.942235
448	0.967442
456	0.936929
464	0.938482
472	0.940397
480	0.941840
488	0.943638
496	0.936975
504	0.963208
512	0.980871
520	0.973558
528	0.962904
536	0.975894
544	0.972807
552	0.966402
560	0.967262
568	0.968452
576	0.984081
584	0.966821
592	0.967969
600	0.958333
608	0.956134
616	0.957375
624	0.954925
632	0.966040
640	0.970052
648	0.954984
656	0.949809
664	0.950737
672	0.948837
680	0.952819
688	0.953967
696	0.955090
704	0.958864
712	0.951127
720	0.943287
728	0.941614
736	0.942809
744	0.946514
752	0.944860
760	0.945724
768	0.968530
776	0.964017
784	0.959341
792	0.968166
800	0.958333
808	0.956679
816	0.962717
824	0.960809
832	0.974205
840	0.967262
848	0.953317
856	0.954236
864	0.957319
872	0.982079
880	0.984848
888	0.992492
896	0.986047
904	0.981793
912	0.984693
920	0.985054
928	0.990121
936	0.983972
944	0.986537
952	0.995842
960	0.978733
968	0.983642
976	1.005551
984	1.005717
992	0.982987
1000	0.983333
1008	0.981811
1016	1.011075
1024	1.013225
1040	1.013622
1056	1.026046
1072	1.034014
1088	1.024512
1104	1.049255
1120	1.043527
1136	1.014307
1152	1.056249
1168	1.032822
1184	1.046982
1200	1.032986
1216	1.029815
1232	1.046846
1248	1.056761
1264	1.015329
1280	1.027018
1296	1.043408
1312	1.021121
1328	1.049576
1344	1.026197
1360	1.038603
1376	1.056935
1392	1.029786
1408	1.034330
1424	1.040234
1440	1.022859
1456	1.058958
1472	1.051663
1488	1.027723
1504	1.043081
1520	1.044408
1536	1.043136
1552	1.082024
1568	0.999203
1584	0.998290
1600	1.002604
1616	0.995358
1632	1.045576
1648	1.006321
1664	1.024164
1680	1.001984
1696	1.006143
1712	1.004016
1728	1.007958
1744	1.010632
1760	1.008523
1776	1.006570
1792	1.020812
1808	1.016363
1824	1.019989
1840	1.014493
1856	1.020431
1872	1.019477
1888	1.020746
1904	1.023088
