8	1.842105
16	0.789474
24	0.956522
32	0.915033
40	0.937500
48	0.913043
56	1.865672
64	1.856678
72	1.855072
80	1.901042
88	1.895735
96	1.869565
104	1.923848
112	1.918063
120	1.875000
128	1.889251
136	1.886503
144	1.895803
152	1.893004
160	1.901042
168	2.059553
176	2.156398
184	2.231031
192	2.312704
200	2.458333
208	2.635271
216	2.683398
224	2.809302
232	2.839173
240	2.925347
248	3.016807
256	3.127036
264	3.220205
272	3.218391
280	3.318452
288	3.357453
296	3.394366
304	3.372173
312	3.380094
320	3.437500
328	3.430750
336	3.418114
344	3.476681
352	3.475429
360	3.530093
368	3.493771
376	3.486696
384	3.526858
392	3.482190
400	3.515625
408	3.539326
416	3.502004
424	3.542998
432	3.540762
440	3.536932
448	3.544186
456	3.537477
464	3.547373
472	3.545254
480	3.550347
488	3.531170
496	3.542017
504	3.551054
512	3.540904
520	3.545673
528	3.555643
536	3.545879
544	3.558024
552	3.552284
560	3.552827
568	3.539985
576	3.552822
584	3.560471
592	3.555086
600	3.555556
608	3.557231
616	3.555480
624	3.562604
632	3.547643
640	3.557943
648	3.565916
656	3.560991
664	3.548792
672	3.562791
680	3.553922
688	3.555421
696	3.559880
704	3.560225
712	3.558677
720	3.556134
728	3.557527
736	3.561721
744	3.562027
752	3.560543
760	3.555373
768	3.562127
776	3.563373
784	3.558331
792	3.564851
800	3.606771
808	3.555957
816	3.562308
824	3.570164
832	3.566241
840	3.563988
848	3.567568
856	3.566212
864	3.564022
872	3.565114
880	3.567708
888	3.568747
896	3.565116
904	3.567642
912	3.566370
920	3.568841
928	3.565335
936	3.588602
944	3.559921
952	3.604728
960	3.626302
968	3.566509
976	3.561059
984	3.569765
992	3.642092
1000	3.566667
1008	3.571724
1016	3.572600
1024	3.570702
1040	3.567708
1056	3.565509
1072	3.572400
1088	3.569514
1104	3.568598
1120	3.573289
1136	3.598679
1152	3.572075
1168	3.572958
1184	3.575576
1200	3.687500
1216	3.685744
1232	3.683409
1248	3.689482
1264	3.683864
1280	3.684896
1296	3.680064
1312	3.749404
1328	3.749608
1344	3.740505
1360	3.742341
1376	3.744700
1392	3.833258
1408	3.836934
1424	3.833211
1440	3.893229
1456	3.896680
1472	4.067941
1488	4.078689
1504	4.133537
1520	4.125548
1536	4.163049
1552	4.149550
1568	4.197449
1584	4.231225
1600	4.218750
1616	4.226405
1632	4.209115
1648	3.988622
1664	3.952673
1680	3.936012
1696	3.968059
1712	4.078131
1728	4.123463
1744	4.056863
1760	4.086174
1776	4.113092
1792	4.100686
1808	4.098871
1824	4.077670
1840	4.106658
1856	4.116524
1872	4.180301
1888	4.204370
