72,313.71
73,313.74
74,313.66
75,313.74
76,314.06
77,314.76
78,313.16
79,315.96
80,320.42
81,313.72
82,313.68
83,313.74
84,313.86
85,314.59
86,313.16
87,314.22
88,313.68
89,313.88
90,313.67
91,313.67
92,314.06
93,314.53
94,313.14
95,314.36
96,314.04
97,313.9
98,314.05
99,313.84
100,314.07
101,314.71
102,313.15
103,314.7
104,313.7
105,313.67
106,313.66
107,313.67
108,314.08
109,314.62
110,313.48
111,314.57
112,313.68
113,313.69
114,313.78
115,313.84
116,313.86
117,314.51
118,315.48
119,314.45
120,313.83
121,313.67
122,313.69
123,313.85
124,313.9
125,314.55
126,313.39
127,315.18
128,313.69
129,313.88
130,313.66
131,313.84
132,314.25
133,315.43
134,313.12
135,314.21
136,314.13
137,313.69
138,313.67
139,313.65
140,314.05
141,315.17
142,313.21
143,314.26
144,314.11
145,313.92
146,313.68
147,313.68
148,314.05
149,314.54
150,313.33
151,314.19
152,313.68
153,313.87
154,313.67
155,313.7
156,313.86
157,314.71
158,313.23
159,314.21
160,313.73
161,313.67
162,320.33
163,313.88
164,314.31
165,314.7
166,313.27
167,314.22
168,313.67
169,313.66
170,313.68
171,313.69
172,313.93
173,314.62
174,313.16
175,314.48
176,313.7
177,313.69
178,313.68
179,315.2
180,313.87
181,314.59
182,313.18
183,314.37
184,313.65
185,313.66
186,313.68
187,313.67
188,313.86
189,314.62
190,313.17
191,314.21
192,313.86
193,313.68
194,313.71
195,314.48
196,314.14
197,314.59
198,313.18
199,314.21
200,313.67
201,313.68
202,313.69
203,313.68
204,313.89
205,314.55
206,313.13
207,314.2
208,313.66
209,314.21
210,313.66
211,313.79
212,314.06
213,314.61
214,313.84
215,314.23
216,313.65
217,314.04
218,313.68
219,313.85
220,313.88
221,314.67
222,313.68
223,314.2
224,313.65
225,313.84
226,313.86
227,313.82
228,313.87
229,314.71
230,313.17
231,314.18
232,313.67
233,313.85
234,313.88
235,313.66
236,313.86
237,314.53
238,313.24
239,314.38
240,313.68
241,314.09
242,313.8
243,313.65
244,313.87
245,314.61
246,313.15
247,314.19
248,313.67
249,314.11
250,313.86
251,313.67
252,314.4
253,315.06
254,313.19
255,314.26
256,313.68
257,313.88
258,313.68
259,313.83
260,314.08
261,315.02
262,313.11
263,314.37
264,313.69
265,314.11
266,313.78
267,314.04
268,314.4
269,315.67
270,315.46
271,322.99
272,322.35
273,335.06
274,339.8
275,338.85
276,367.88
277,373.46
278,372.52
279,375.53
280,377.44
281,378.05
282,378.83
283,377.76
284,380.09
285,381.04
286,380.28
287,380.89
288,383.37
289,383.3
290,384.32
291,384.65
292,384.61
293,386.04
294,384.97
295,386.95
296,388.89
297,388.58
298,388.79
299,389.24
300,389.66
301,390.39
302,389.5
303,390.01
304,391.54
305,391.48
306,391.27
307,392.01
308,392.11
309,392.61
310,392.08
311,392.93
312,393.28
313,393.76
314,394.12
315,394.18
316,394.19
317,394.89
318,394.2
319,394.83
320,396.12
321,396.46
322,395.84
323,396.01
324,397.78
325,396.69
326,396.15
327,397.87
328,398.35
329,397.79
330,398.36
331,399.2
332,399.45
333,399.49
334,398.81
335,399.75
336,400.19
337,400.97
338,400.52
339,401.08
340,401.12
341,402.44
342,400.92
343,401.45
344,402.51
345,402.39
346,403.76
347,402.46
348,403.2
349,403.74
350,403.05
351,404.05
352,404.62
353,404.8
354,407.33
355,404.66
356,405.81
357,406.79
358,404.73
359,406.11
360,406.93
361,407.07
362,406.94
363,407.04
364,407.14
365,408.22
366,407.71
367,408.67
368,409.7
369,409.03
370,408.7
371,409.6
372,409.17
373,409.89
374,409.81
375,411.22
376,410.95
377,411.55
378,411.35
379,411.64
380,411.58
381,413.06
382,411.09
383,412.75
384,413.23
385,413.43
386,413.28
387,413.29
388,413.7
389,413.86
390,414.07
391,414.67
392,414.86
393,415.89
394,414.77
395,415.62
396,416.41
397,417.06
398,415.54
399,417.19
400,417.37
401,417.61
402,417.45
403,417.87
404,418.49
405,418.52
406,417.71
407,418.98
408,419.98
409,419.7
410,419.72
411,419.72
412,419.8
413,420.82
414,419.63
415,421.4
416,421.31
417,421.52
418,422.17
419,422.29
420,422.03
421,423.07
422,421.6
423,422.64
424,423.34
425,423.9
426,423.33
427,423.82
428,424.53
429,424.55
430,424.2
431,425.89
432,425.78
433,426.37
434,426.1
435,426.23
436,425.95
437,426.46
438,426.54
439,426.88
440,428.36
441,428.88
442,428.7
443,428.33
444,429.28
445,428.8
446,428.47
447,429.59
448,430.68
449,430.38
450,429.87
451,430.78
452,430.76
453,430.95
454,430.72
455,431.59
456,432.51
457,432.82
458,432.06
459,432.34
460,432.89
461,433.25
462,432.76
463,433.95
464,434.3
465,434.82
466,434.24
467,434.07
468,435.12
469,436.2
470,434.88
471,435.25
472,436.16
473,437.27
474,436.0
475,436.18
476,436.83
477,437.95
478,436.95
479,437.63
480,438.13
481,438.73
482,438.68
483,438.88
484,439.83
485,439.69
486,439.26
487,439.76
488,440.59
489,440.81
490,440.31
491,441.15
492,440.96
493,441.49
494,440.81
495,442.02
496,442.39
497,443.09
498,442.65
499,442.65
500,443.89
501,443.84
502,443.22
503,443.93
504,444.95
505,445.14
506,444.84
507,444.93
508,445.43
509,445.9
510,444.74
511,445.89
