0,203.35
1,190.81
2,190.64
3,190.46
4,190.47
5,190.45
6,190.39
7,190.62
8,190.44
9,190.61
10,192.63
11,190.44
12,190.41
13,190.49
14,190.49
15,190.45
16,190.53
17,190.45
18,192.58
19,190.46
20,190.53
21,190.89
22,190.51
23,190.53
24,190.61
25,190.75
26,191.12
27,205.8
28,196.82
29,190.51
30,190.43
31,190.5
32,190.52
33,190.58
34,190.6
35,191.02
36,190.61
37,190.46
38,190.66
39,190.83
40,190.51
41,190.62
42,190.51
43,190.69
44,190.61
45,190.68
46,190.74
47,190.63
48,190.6
49,190.58
50,190.95
51,190.64
52,191.7
53,190.61
54,190.68
55,190.7
56,190.63
57,190.69
58,190.64
59,190.71
60,190.64
61,192.02
62,190.86
63,190.85
64,190.96
65,190.86
66,190.95
67,190.96
68,190.85
69,190.92
70,190.82
71,190.99
72,190.94
73,190.88
74,191.3
75,191.13
76,190.89
77,190.83
78,190.98
79,191.16
80,190.96
81,191.28
82,191.05
83,190.97
84,191.05
85,191.03
86,191.29
87,191.31
88,190.99
89,191.05
90,191.17
91,191.07
92,191.32
93,191.62
94,191.5
95,191.66
96,191.74
97,191.43
98,191.59
99,191.58
100,191.6
101,191.41
102,191.71
103,191.41
104,191.74
105,191.58
106,191.93
107,191.41
108,191.8
109,191.89
110,191.61
111,191.99
112,191.71
113,191.73
114,192.01
115,191.58
116,191.84
117,191.78
118,191.68
119,191.9
120,191.85
121,191.95
122,191.76
123,192.11
124,191.81
125,191.89
126,192.01
127,191.79
128,191.75
129,192.02
130,192.02
131,191.88
132,192.12
133,191.83
134,191.86
135,192.04
136,191.94
137,192.12
138,192.18
139,192.21
140,192.4
141,192.81
142,192.2
143,192.12
144,192.6
145,192.24
146,192.27
147,192.3
148,192.08
149,192.0
150,192.58
151,192.37
152,192.62
153,192.49
154,192.19
155,192.31
156,192.66
157,193.28
158,193.19
159,193.32
160,193.98
161,194.57
162,195.7
163,196.11
164,196.83
165,197.62
166,198.62
167,199.53
168,200.79
169,201.93
170,202.7
171,203.63
172,204.56
173,205.61
174,206.96
175,207.53
176,208.76
177,209.23
178,209.98
179,210.84
180,211.69
181,212.91
182,213.79
183,215.03
184,215.34
185,254.48
186,260.89
187,265.11
188,268.09
189,270.07
190,272.48
191,274.83
192,275.91
193,276.25
194,276.09
195,277.37
196,277.89
197,278.36
198,279.03
199,279.4
200,279.47
201,282.05
202,280.93
203,280.49
204,281.12
205,281.02
206,282.18
207,282.11
208,281.89
209,282.32
210,282.94
211,282.55
212,282.89
213,283.53
214,283.54
215,283.95
216,284.4
217,284.25
218,284.69
219,284.81
220,284.87
221,285.28
222,285.96
223,285.52
224,285.46
225,285.78
226,286.52
227,286.86
228,288.07
229,287.67
230,288.53
231,287.86
232,287.47
233,288.36
234,288.89
235,289.22
236,288.92
237,289.96
238,290.17
239,290.06
240,290.73
241,289.73
242,290.84
243,291.2
244,290.64
245,291.84
246,292.65
247,291.48
248,292.47
249,292.55
250,293.84
251,296.47
252,298.14
253,300.36
254,301.9
255,303.45
