0,0.205
1,0.465
2,0.86
3,1.25
4,1.91
5,2.305
6,2.72
7,3.14
8,3.53
9,3.76
10,4.185
11,4.6
12,5.02
13,5.435
14,5.85
15,6.27
16,6.7
17,7.115
18,7.53
19,7.94
20,8.385
21,12.335
22,9.35
23,10.795
24,10.895
25,11.68
26,11.1
27,12.69
28,11.94
29,13.685
30,14.08
31,13.52
32,13.655
33,14.13
34,14.93
35,16.12
36,15.41
37,15.5
38,15.9
39,16.315
40,16.735
41,17.15
42,17.56
43,17.98
44,18.4
45,18.81
46,19.24
47,19.655
48,20.075
49,20.49
50,20.905
51,21.805
52,22.23
53,33.55
54,23.04
55,24.61
56,23.83
57,24.715
58,24.255
59,26.885
60,25.09
61,25.51
62,25.925
63,26.365
64,26.765
65,27.185
66,27.595
67,28.22
68,28.43
69,29.93
70,29.275
71,31.415
72,30.105
73,30.525
74,30.95
75,31.355
76,31.78
77,32.2
78,32.615
79,33.04
80,33.455
81,33.88
82,34.29
83,34.71
84,35.13
85,35.545
86,35.97
87,36.385
88,36.805
89,37.21
90,37.635
91,38.055
92,38.475
93,38.9
94,39.31
95,39.72
96,40.14
97,40.68
98,41.0
99,41.435
100,41.815
101,42.24
102,42.645
103,43.07
104,43.58
105,43.945
106,44.335
107,44.74
108,47.36
109,45.575
110,45.99
111,46.42
112,46.83
113,47.255
114,47.675
115,48.09
116,48.495
117,48.92
118,49.355
119,49.755
120,50.27
121,50.59
122,51.015
123,51.44
124,51.945
125,52.27
126,52.68
127,53.105
128,53.605
129,53.945
130,54.36
131,54.78
132,55.2
133,55.62
134,56.025
135,56.455
136,56.865
137,57.29
138,57.7
139,58.13
140,58.54
141,58.96
142,59.375
143,60.0
144,60.21
145,60.635
146,61.055
147,61.475
148,61.885
149,62.305
150,62.73
151,63.14
152,63.565
153,64.02
154,64.55
155,64.97
156,65.25
157,65.655
158,66.07
159,66.61
160,66.91
161,67.325
162,67.735
163,68.17
164,68.57
165,69.0
166,69.415
167,69.835
168,70.335
169,70.785
170,71.13
171,71.5
172,71.965
173,72.335
174,72.755
175,73.175
176,73.595
177,74.01
178,74.435
179,74.875
180,75.275
181,75.68
182,76.1
183,76.525
184,76.935
185,77.37
186,77.875
187,78.2
188,78.83
189,79.115
190,79.455
191,79.865
192,80.29
193,80.705
194,81.125
195,81.54
196,82.075
197,82.6
198,82.8
199,83.22
200,83.635
201,84.05
202,84.515
203,84.885
204,85.31
205,85.725
206,86.255
207,86.77
208,87.22
209,87.665
210,87.97
211,88.3
212,88.73
213,89.07
214,89.66
215,90.105
216,90.415
217,90.74
218,91.16
219,91.585
220,91.985
221,92.41
222,92.835
223,93.25
224,93.87
225,94.18
226,94.5
227,94.93
228,95.335
229,95.75
230,96.175
231,104.5
232,98.98
233,97.615
234,97.93
235,98.265
236,98.695
237,99.12
238,99.53
239,99.94
240,100.355
241,100.805
242,101.2
243,101.61
244,102.165
245,102.445
246,102.865
247,103.28
248,103.7
249,104.115
250,104.55
251,105.33
252,105.47
253,105.805
254,106.305
255,106.63
256,107.055
257,107.47
258,107.91
259,108.465
260,108.75
261,109.23
262,109.55
263,110.35
264,110.39
265,110.825
266,111.275
267,111.855
268,112.09
269,112.585
270,112.905
271,113.415
272,113.83
273,114.245
274,114.575
275,115.21
276,115.42
277,115.87
278,116.25
279,116.79
280,117.235
281,117.5
282,117.995
283,118.34
284,118.84
285,119.175
286,119.685
287,120.01
288,120.455
289,120.85
290,121.265
291,121.735
292,122.125
293,122.545
294,122.94
295,123.355
296,123.93
297,124.19
298,124.695
299,125.035
300,125.46
301,125.865
302,126.31
303,126.8
304,127.115
305,127.58
306,127.97
307,128.37
308,128.9
309,129.21
310,129.635
311,130.16
312,130.545
313,130.97
314,131.57
315,131.715
316,132.135
317,132.555
318,136.08
319,133.4
320,133.805
321,134.26
322,134.645
323,135.09
324,135.485
325,135.89
326,136.325
327,136.785
328,137.155
329,137.615
330,138.71
331,138.405
332,138.83
333,139.305
334,139.66
335,140.195
336,141.525
337,140.965
338,141.35
339,141.84
340,144.165
341,142.59
342,143.005
343,143.485
344,143.845
345,144.355
346,144.775
347,145.095
348,145.51
349,146.015
350,146.355
351,146.79
352,147.4
353,147.59
354,148.665
355,148.48
356,148.915
357,149.46
358,149.695
359,150.175
360,150.555
361,150.955
362,151.36
363,151.79
364,152.255
365,152.865
366,153.05
367,153.45
368,153.875
369,154.305
370,154.73
371,155.145
372,155.58
373,156.19
374,156.39
375,156.44
376,156.535
377,156.445
378,156.435
379,156.695
380,156.655
381,156.445
382,156.45
383,156.415
384,156.59
385,156.61
386,156.515
387,156.42
388,156.43
389,156.44
390,156.515
391,156.435
392,156.425
393,156.42
394,156.52
395,156.42
396,156.42
397,156.565
398,156.42
399,156.58
400,156.445
401,156.45
402,156.52
403,156.425
404,156.515
405,156.545
406,156.43
407,156.43
408,156.545
409,156.43
410,156.51
411,156.765
412,156.425
413,156.445
414,156.42
415,156.52
416,156.475
417,156.42
418,156.415
419,156.435
420,156.54
421,156.43
422,156.425
423,156.52
424,156.425
425,156.525
426,156.425
427,156.445
428,156.605
429,156.44
430,156.535
431,156.435
432,156.43
433,156.795
434,156.435
435,156.535
436,156.59
437,156.43
438,156.435
439,156.425
440,156.515
441,156.6
442,156.53
443,156.71
444,156.445
445,156.455
446,156.5
447,156.565
448,156.44
449,156.435
450,156.47
451,156.53
452,156.62
453,156.955
454,157.075
455,157.52
456,158.3
457,159.115
458,159.745
459,160.565
460,161.575
461,162.62
462,163.145
463,163.845
464,164.815
465,165.58
466,166.41
467,167.28
468,168.08
469,168.77
470,169.905
471,170.46
472,171.545
473,172.07
474,173.26
475,174.095
476,175.23
477,175.59
478,176.365
479,177.26
480,178.09
481,180.87
482,179.755
483,181.125
484,181.295
485,182.375
486,183.71
487,183.7
488,184.7
489,185.155
490,186.365
491,187.155
492,188.33
493,189.095
494,189.665
495,190.53
496,191.455
497,192.45
498,193.315
499,194.49
500,194.79
501,195.695
502,196.235
503,197.035
504,198.02
505,198.69
506,199.445
507,200.86
508,201.655
509,203.625
510,203.85
511,204.345
