8,4000.000000
16,7000.000000
24,11000.000000
32,29000.000000
40,36000.000000
48,44000.000000
56,51000.000000
64,59000.000000
80,73000.000000
96,126000.000000
112,157000.000000
128,197000.000000
160,271000.000000
192,327000.000000
224,382000.000000
256,436000.000000
320,605000.000000
384,763000.000000
448,927000.000000
512,1082000.000000
640,1437000.000000
768,1785000.000000
896,2316000.000000
1024,2825000.000000
1280,4638000.000000
1536,6637000.000000
1792,8320000.000000
2048,10148000.000000
2560,13558000.000000
3072,16880000.000000
3584,20319000.000000
4096,24936000.000000
5120,36785000.000000
6144,54018000.000000
7168,78661000.000000
8192,112089000.000000
10240,220642000.000000
12288,360249000.000000
14336,490812000.000000
16384,615362000.000000
20480,858689000.000000
24576,1126962000.000000
28672,1397829000.000000
32768,1608415000.000000
40960,1996430000.000000
49152,2453169000.000000
57344,2891429000.000000
