8,148000.000000
16,28000.000000
24,43000.000000
32,74000.000000
40,97000.000000
48,114000.000000
56,137000.000000
64,155000.000000
80,207000.000000
96,255000.000000
112,305000.000000
128,359000.000000
160,462000.000000
192,561000.000000
224,670000.000000
256,856000.000000
320,1253000.000000
384,2051000.000000
448,2613000.000000
512,3144000.000000
640,4188000.000000
768,5263000.000000
896,6399000.000000
1024,7623000.000000
1280,12207000.000000
1536,16274000.000000
1792,22874000.000000
2048,31789000.000000
2560,60101000.000000
3072,96223000.000000
3584,129580000.000000
4096,160723000.000000
5120,222307000.000000
6144,285407000.000000
7168,345357000.000000
8192,394557000.000000
10240,495076000.000000
12288,606378000.000000
14336,713734000.000000
16384,829225000.000000
20480,1059170000.000000
24576,1290675000.000000
28672,1524095000.000000
32768,1757783000.000000
40960,2224767000.000000
49152,2694193000.000000
57344,3157629000.000000
