8,32000.000000
16,69000.000000
24,109000.000000
32,147000.000000
40,174000.000000
48,213000.000000
56,246000.000000
64,290000.000000
80,393000.000000
96,472000.000000
112,547000.000000
128,682000.000000
160,1027000.000000
192,1408000.000000
224,1854000.000000
256,2270000.000000
320,3420000.000000
384,4276000.000000
448,5115000.000000
512,6428000.000000
640,8313000.000000
768,11675000.000000
896,15351000.000000
1024,19782000.000000
1280,36207000.000000
1536,57930000.000000
1792,75504000.000000
2048,90406000.000000
2560,112849000.000000
3072,139999000.000000
3584,168659000.000000
4096,197170000.000000
5120,253412000.000000
6144,307465000.000000
7168,364687000.000000
8192,423061000.000000
10240,536154000.000000
12288,650907000.000000
14336,765262000.000000
16384,880137000.000000
20480,1110576000.000000
24576,1342563000.000000
28672,1573372000.000000
32768,1805666000.000000
40960,2273239000.000000
49152,2744022000.000000
57344,3223949000.000000
