8,5000.000000
16,10000.000000
24,25000.000000
32,33000.000000
40,43000.000000
48,54000.000000
56,77000.000000
64,87000.000000
80,131000.000000
96,168000.000000
112,201000.000000
128,236000.000000
160,303000.000000
192,387000.000000
224,461000.000000
256,535000.000000
320,720000.000000
384,842000.000000
448,1079000.000000
512,1243000.000000
640,1807000.000000
768,2683000.000000
896,3666000.000000
1024,4506000.000000
1280,6347000.000000
1536,8266000.000000
1792,9920000.000000
2048,11633000.000000
2560,15426000.000000
3072,20592000.000000
3584,27514000.000000
4096,37502000.000000
5120,65372000.000000
6144,106774000.000000
7168,169299000.000000
8192,243456000.000000
10240,374734000.000000
12288,495428000.000000
14336,621647000.000000
16384,757035000.000000
20480,1003261000.000000
24576,1189114000.000000
28672,1395094000.000000
32768,1619003000.000000
40960,2066953000.000000
49152,2541406000.000000
57344,3013816000.000000
