8,43000.000000
16,98000.000000
24,148000.000000
32,216000.000000
40,284000.000000
48,348000.000000
56,417000.000000
64,478000.000000
80,668000.000000
96,778000.000000
112,894000.000000
128,1151000.000000
160,1556000.000000
192,2242000.000000
224,2933000.000000
256,3504000.000000
320,4582000.000000
384,5631000.000000
448,6690000.000000
512,7765000.000000
640,10935000.000000
768,15105000.000000
896,20927000.000000
1024,31463000.000000
1280,50853000.000000
1536,64894000.000000
1792,78048000.000000
2048,92575000.000000
2560,122702000.000000
3072,152624000.000000
3584,181868000.000000
4096,209226000.000000
5120,267396000.000000
6144,326082000.000000
7168,386188000.000000
8192,446591000.000000
10240,566225000.000000
12288,686488000.000000
14336,807072000.000000
16384,928644000.000000
20480,1172324000.000000
24576,1415002000.000000
28672,1659880000.000000
32768,1907431000.000000
40960,2400672000.000000
49152,2896745000.000000
57344,3384170000.000000
