8,5000.000000
16,18000.000000
24,28000.000000
32,37000.000000
40,51000.000000
48,75000.000000
56,95000.000000
64,111000.000000
80,151000.000000
96,193000.000000
112,223000.000000
128,251000.000000
160,350000.000000
192,416000.000000
224,527000.000000
256,601000.000000
320,779000.000000
384,976000.000000
448,1260000.000000
512,1536000.000000
640,2482000.000000
768,3411000.000000
896,4542000.000000
1024,5520000.000000
1280,7284000.000000
1536,9280000.000000
1792,11450000.000000
2048,13541000.000000
2560,19492000.000000
3072,28543000.000000
3584,41139000.000000
4096,57953000.000000
5120,110239000.000000
6144,182418000.000000
7168,249952000.000000
8192,311737000.000000
10240,437098000.000000
12288,565857000.000000
14336,692263000.000000
16384,797128000.000000
20480,993321000.000000
24576,1210358000.000000
28672,1427490000.000000
32768,1661857000.000000
40960,2131421000.000000
49152,2608117000.000000
57344,3075584000.000000
