8,191000.000000
16,28000.000000
24,36000.000000
32,53000.000000
40,83000.000000
48,107000.000000
56,127000.000000
64,144000.000000
80,186000.000000
96,224000.000000
112,278000.000000
128,317000.000000
160,418000.000000
192,516000.000000
224,595000.000000
256,714000.000000
320,1019000.000000
384,1511000.000000
448,1960000.000000
512,2473000.000000
640,3625000.000000
768,4590000.000000
896,5483000.000000
1024,6434000.000000
1280,8641000.000000
1536,11202000.000000
1792,14912000.000000
2048,20239000.000000
2560,34612000.000000
3072,55750000.000000
3584,87929000.000000
4096,124645000.000000
5120,189542000.000000
6144,251157000.000000
7168,314696000.000000
8192,378573000.000000
10240,503081000.000000
12288,592033000.000000
14336,699354000.000000
16384,809619000.000000
20480,1031756000.000000
24576,1264267000.000000
28672,1496280000.000000
32768,1731673000.000000
40960,2202811000.000000
49152,2676227000.000000
57344,3151531000.000000
