8,26000.000000
16,41000.000000
24,81000.000000
32,110000.000000
40,138000.000000
48,163000.000000
56,189000.000000
64,217000.000000
80,284000.000000
96,365000.000000
112,420000.000000
128,482000.000000
160,635000.000000
192,863000.000000
224,1240000.000000
256,1536000.000000
320,2274000.000000
384,2973000.000000
448,3770000.000000
512,4168000.000000
640,5977000.000000
768,7953000.000000
896,10040000.000000
1024,12971000.000000
1280,20182000.000000
1536,32312000.000000
1792,51462000.000000
2048,71426000.000000
2560,105572000.000000
3072,135394000.000000
3584,161769000.000000
4096,188739000.000000
5120,243204000.000000
6144,296098000.000000
7168,353173000.000000
8192,409728000.000000
10240,522344000.000000
12288,637443000.000000
14336,755017000.000000
16384,873838000.000000
20480,1108658000.000000
24576,1341378000.000000
28672,1560814000.000000
32768,1792362000.000000
40960,2257236000.000000
49152,2722220000.000000
57344,3185634000.000000
