8,78000.000000
16,178000.000000
24,265000.000000
32,361000.000000
40,478000.000000
48,557000.000000
56,668000.000000
64,753000.000000
80,1048000.000000
96,1313000.000000
112,1686000.000000
128,1876000.000000
160,2365000.000000
192,3037000.000000
224,3714000.000000
256,4372000.000000
320,5664000.000000
384,6969000.000000
448,8484000.000000
512,9958000.000000
640,14066000.000000
768,19968000.000000
896,30899000.000000
1024,39667000.000000
1280,55025000.000000
1536,70480000.000000
1792,85976000.000000
2048,101696000.000000
2560,132510000.000000
3072,162268000.000000
3584,191764000.000000
4096,223007000.000000
5120,286658000.000000
6144,350781000.000000
7168,415465000.000000
8192,481021000.000000
10240,611102000.000000
12288,747146000.000000
14336,879071000.000000
16384,1043292000.000000
20480,1318464000.000000
24576,1594717000.000000
28672,1835453000.000000
32768,2113826000.000000
40960,2662223000.000000
49152,3228901000.000000
57344,3744189000.000000
