8,182000.000000
16,410000.000000
24,635000.000000
32,862000.000000
40,1047000.000000
48,1193000.000000
56,1374000.000000
64,1562000.000000
80,2109000.000000
96,2607000.000000
112,3052000.000000
128,3636000.000000
160,4768000.000000
192,5899000.000000
224,6353000.000000
256,7513000.000000
320,9815000.000000
384,11356000.000000
448,13547000.000000
512,14031000.000000
640,22932000.000000
768,33727000.000000
896,42617000.000000
1024,51560000.000000
1280,69282000.000000
1536,87327000.000000
1792,105753000.000000
2048,124030000.000000
2560,161520000.000000
3072,201680000.000000
3584,243389000.000000
4096,285022000.000000
5120,370839000.000000
6144,455323000.000000
7168,542998000.000000
8192,630061000.000000
10240,802300000.000000
12288,974174000.000000
14336,1149338000.000000
16384,1325660000.000000
20480,1678039000.000000
24576,2032249000.000000
28672,2388160000.000000
32768,2754069000.000000
40960,3497647000.000000
49152,4266934000.000000
57344,5028758000.000000
