8,140000.000000
16,326000.000000
24,506000.000000
32,710000.000000
40,868000.000000
48,1012000.000000
56,1231000.000000
64,1405000.000000
80,1913000.000000
96,2259000.000000
112,2727000.000000
128,3199000.000000
160,4205000.000000
192,5183000.000000
224,5937000.000000
256,6609000.000000
320,8315000.000000
384,9273000.000000
448,11385000.000000
512,11399000.000000
640,17856000.000000
768,27276000.000000
896,37109000.000000
1024,45804000.000000
1280,62194000.000000
1536,78636000.000000
1792,95210000.000000
2048,111197000.000000
2560,145093000.000000
3072,177566000.000000
3584,212377000.000000
4096,247789000.000000
5120,320876000.000000
6144,394342000.000000
7168,468815000.000000
8192,543024000.000000
10240,692703000.000000
12288,842420000.000000
14336,993898000.000000
16384,1143610000.000000
20480,1448810000.000000
24576,1751978000.000000
28672,2060165000.000000
32768,2372228000.000000
40960,3005854000.000000
49152,3658966000.000000
57344,4317699000.000000
